utility_payment_punctuality_score,wallet_txn_regularity,wallet_avg_monthly_txn_count,subscription_payment_consistency,employment_stability_months,education_level,avg_monthly_income_proxy,rent_payment_punctuality,has_rent_data,months_of_data_available,creditworthy
63.14938032080008,0.6956871158252116,26.522777110773955,65.78984018765522,21.257908196406216,0,9466.695205008276,0.0,0,20,1
58.36856411467376,0.5420016131331543,28.20536997881806,63.33332650342966,12.95231286348611,2,14375.316376147555,57.119281960984395,1,3,0
68.70558812515779,0.4336377113833718,19.48527417127169,55.77165872608218,4.45648140261321,1,21062.323359566966,61.63418726454695,1,12,0
66.69896168811252,0.5086540773132239,17.958346251511124,58.93505386704578,14.94420535846014,1,8842.966613046776,0.0,0,15,1
51.41770476856659,0.11733406992133079,21.44338702409144,39.32429896923468,30.12793648011148,1,15093.55286906147,44.8687022087741,1,8,1
73.33052590353856,0.2968172344086365,22.49039005898174,79.61595837284675,37.0094389956079,1,19515.636681685017,88.8032341410925,1,19,1
74.39137763387723,0.39420929667613624,27.892672520965753,83.84516788656249,10.01603157953279,1,4131.178338895066,66.19820000277278,1,4,1
42.948958415954216,0.034960742543459766,26.07995955185212,22.330901273375922,60.30266036493156,2,10430.664597125298,62.009944323213716,1,16,1
89.74998177463497,0.6679996069672856,23.379480806202885,86.56659954320028,28.557809006674564,2,18449.37173815855,80.79708471470114,1,16,1
76.17770574832795,0.35512755746277785,31.84091657433057,53.45446772215729,6.133680697729118,1,7959.4646147852645,0.0,0,19,0
52.838450803732066,0.24202630082077065,25.189533650915852,53.31611934027333,4.890270706174338,1,12112.307434268741,0.0,0,7,0
61.73132138905331,0.4580415106601573,18.923724461904087,60.05212047929017,12.182695342058778,1,13174.982169354345,0.0,0,6,1
55.76620224856541,0.4544061730543978,16.93533349375705,60.36696281097962,9.995287363609833,2,11153.84875323644,56.81626916973788,1,15,0
37.917857019822016,0.5396938083449089,22.20542399806539,47.86339969820777,19.251247647423696,1,11740.717342429361,0.0,0,23,0
74.24135249105464,0.36379699239055885,22.60843599868819,55.89013945199614,13.778488853737308,2,17946.083669973545,0.0,0,19,0
87.40817256889328,0.5246719640598706,35.101902649069366,100.0,10.701595031474778,2,15118.818110774002,93.99966371899997,1,7,1
82.76921687383596,0.8749590998329995,32.11337798314808,64.64988846456552,2.94113784892967,2,24213.26124359754,0.0,0,11,1
89.14137939506683,0.8959264212389759,30.108030953620414,100.0,21.71925938549426,1,22580.488339545856,0.0,0,8,1
66.25007592651463,0.4447878385895764,27.6772158468606,78.03695007493366,2.663991055776454,3,14141.332778623597,80.4171757764026,1,19,1
72.57844571313086,0.7159730732333744,24.737797160251493,69.80873974379386,28.62130766442,1,15972.925260646727,78.5327746483393,1,13,1
61.452732279326625,0.3967916478251375,12.357884420796852,69.14313070262811,1.6045726048106534,1,4581.05997116688,63.4357048750162,1,12,1
69.39283194939198,0.657294641023133,28.49591485266289,83.21183384276239,2.487724553504071,2,20827.780004660322,75.92771362586704,1,3,1
73.0014115089072,0.5221196898827882,21.7549594865852,74.7151002491663,6.107473535469615,2,10556.144265042527,71.77413855597518,1,16,1
73.47015793293522,0.5295008826942897,31.86027733607925,85.26292639821528,9.270258569200827,1,21996.08047331207,0.0,0,12,1
69.72961361000421,0.5334565123414732,21.85154925774344,46.97072258924637,7.725297843408634,1,18423.71912896981,71.0396255035863,1,3,1
67.47056064891883,0.6978891501932277,20.053982475196335,57.060674302323605,9.236585463602657,1,16274.951392633757,87.07229589234717,1,7,1
85.54071766483662,0.4283103483090044,27.946583631177187,68.88847464960037,16.453201365728514,2,25493.586568408704,73.11547855923385,1,18,1
55.85370280418942,0.46218460085088175,27.091426982439323,53.879601992248084,6.240522648818513,1,15328.950089463255,0.0,0,18,1
58.55594215892551,0.2582333357401465,20.782926806726746,65.17341298254055,16.567054849554037,0,4000.0,56.639382323724696,1,13,0
58.584688630698594,0.4716683569467587,19.99302059591518,26.49187554352527,0.7758177929864114,0,8560.31576202068,0.0,0,18,1
100.0,0.67006139375627,22.24691106708615,87.42862629957263,6.024569854456293,3,36993.976154598844,86.11566988235809,1,18,1
72.50547144217656,0.5493788184394887,18.092705166044762,58.7061158325142,2.3458701424005226,2,14425.52456038867,60.96026812688755,1,15,1
67.11813476051564,0.7000686503095294,21.98669251338202,64.51548935959212,28.396330211580043,1,20080.881703734634,71.64488652402143,1,7,0
74.69886716897058,0.37660605301205385,23.53033459603399,81.71762250424133,7.024287050870263,3,21579.33531197151,63.99926040611365,1,11,0
86.87804803237132,0.6872827303613618,22.187852178631964,77.8585941409443,20.7641496573944,1,31136.340491904113,81.85877801514161,1,20,1
48.33290394368753,0.2359978743813173,19.035737019933045,19.011053377579415,1.868742936625018,2,4000.0,44.04273835184445,1,9,0
79.20215070223884,0.44838547139796936,28.90890953679027,74.114158376377,36.60078231650083,2,21814.41749718243,70.16766778727256,1,16,0
55.40564618080358,0.16213962022796974,30.235268500876444,49.99806566320448,14.403208685727547,1,12132.331731422173,0.0,0,20,0
76.05479981154079,0.7877436562535881,36.17210449840403,69.12114766887767,13.160199236973476,2,9744.202380980963,89.04883902780412,1,14,1
55.81802181541752,0.41504736415109844,31.56036034593738,86.31472357794397,2.9815360568649614,3,13588.683965044016,68.49155805778197,1,13,1
63.80445816386745,0.21461540553682476,19.5649166745765,44.92557399610546,5.339106492945616,1,11213.797316833847,51.22237110551705,1,6,0
70.47163675152566,0.5124528754466325,27.012919360450095,80.21250749230234,10.981267503657897,0,16786.559274863735,71.95708552691609,1,13,1
62.7923757568826,0.6094564498736378,24.672545458975193,71.59340502476336,5.539134564202959,2,28969.041050748936,79.08679763455312,1,3,1
63.19075711556516,0.3938956505363175,21.30633652774974,74.23734772215354,26.48460127560316,1,22775.627573283567,0.0,0,5,1
65.03277819258767,0.36692059864740567,32.686303267506055,60.12274606816941,14.070646974101683,1,18771.165855751824,63.84221209385254,1,14,1
65.52824980553848,0.5471232760657813,26.484533247494408,56.78848370882145,5.605427754481259,1,16674.994356105522,67.87659200389872,1,7,1
90.35984163794531,0.7825002687379465,32.534660609571816,90.33069394070742,23.711908071328285,2,27881.596920451164,0.0,0,10,1
74.02162254026908,0.5213738296920678,27.05701939440179,63.27780494681143,9.813947287618381,2,13801.575076173056,0.0,0,10,0
66.48278805711598,0.5584948430992007,40.03909586918959,88.14770273434314,22.956358753172122,3,13038.673288028423,0.0,0,12,0
65.43238947402565,0.3305480974654881,16.88764918824445,58.271134952326655,8.535330191193111,1,8647.144564729875,0.0,0,17,0
82.00397787271814,0.5492545076062958,29.887203873554185,89.23791425959159,19.739335925511302,3,24676.352668746225,0.0,0,12,1
65.80113710191988,0.5141300111097622,15.294574994618607,45.53012643830435,9.52691166519801,1,23270.570154692807,74.66888707624659,1,20,1
75.65464548695594,0.47944890486819947,29.00102735057415,50.20727918854678,26.4911192710346,2,13663.678743142074,0.0,0,13,1
50.31925273634224,0.26274036364746367,21.706970486262605,41.4882828482181,1.9216499441683055,2,16429.064498608925,59.757481458278136,1,23,0
82.0935112589079,0.412928026060978,21.898553537352743,69.45237042300775,4.097362578048681,1,18248.520184709036,0.0,0,23,0
59.312246256742114,0.19983391940491899,31.620480778111485,48.260233730248984,11.799417338043082,2,20727.488200593383,59.629414299531646,1,11,0
99.42768169951458,0.700371904982078,37.21346502315889,72.3390536015439,7.312628303708384,1,14913.312890822239,0.0,0,19,1
57.05779386972624,0.4721263250962261,25.386362374720065,46.24938950804529,9.281628477905898,1,5898.577708912238,0.0,0,12,0
58.29506595534063,0.2950863876300043,15.929929891595425,60.634535570032966,21.404933366095836,2,26264.319566874638,0.0,0,21,0
76.79189863193662,0.7443672298335303,27.743249327071148,75.02707967272319,9.116172212206985,0,8142.3714039361,61.19855977851501,1,19,1
94.56750915442731,0.5204362660486206,32.55737585602629,75.33604764548168,17.012811734003154,2,24621.913923907203,84.91680212100685,1,10,1
80.03907523082576,0.49054885262694115,25.193136119477305,84.35781908452398,5.984621508127908,1,28467.51061144154,77.97241086307294,1,9,1
84.37823601569625,0.635166630607516,31.176054029341163,96.53434006137707,1.4329156797895988,1,22026.170849951122,88.67515575204648,1,21,1
74.13098833221771,0.511198924762811,26.75935170018852,72.88503808228873,22.855374034690772,2,26802.93310316938,58.895760302864375,1,14,0
62.16871196276029,0.45259649814673547,26.80162458460899,40.933175928811906,42.26944267542123,1,29247.201212498105,58.63397134685153,1,17,1
96.83459927507909,0.8412233884158357,36.03527360177579,97.54791767563391,15.7074886917734,3,30446.501075118467,0.0,0,17,1
85.2580400019269,0.7869843770266055,28.070806141623112,88.93568768225477,12.324057571365701,3,25868.251599174906,0.0,0,6,1
90.3405510872368,0.7849848295542111,28.14260708431788,55.35561026638646,14.470381948467477,1,13178.29555105911,59.13063137616946,1,7,1
86.62857509408958,0.6765858739811563,23.31981961302096,68.69495111180859,33.2244900272969,1,15664.362556136024,82.33004413505246,1,21,1
85.84420368533672,0.5788479918956748,31.575597963028994,85.86864781266806,15.850305597324201,0,19493.052437323688,95.43065424173398,1,8,1
39.2136910177308,0.3791881885224337,15.382076631608218,48.767086107370865,23.650910705353645,2,4000.0,57.259902410224385,1,21,0
75.17803008422086,0.22714639535913794,22.88104367011394,65.21157206664674,22.911724413309475,1,21913.837766444387,0.0,0,10,1
86.5409656005705,0.5181204831086189,20.490322867044135,80.95068531940774,28.067487423053358,3,39867.77783098135,91.68518073287892,1,20,0
67.14680542359686,0.7425500081368869,40.161017534985824,86.6279359853216,12.1117840128809,3,19967.09371802917,0.0,0,15,0
69.9967588144921,0.4094416175676313,22.809231018297112,51.748130811662,8.436099477905275,0,18263.272290049877,0.0,0,5,1
75.95879111956492,0.6063075210009554,26.52627340069245,78.7520918083861,19.900032153530486,2,16703.45658922671,0.0,0,8,1
79.31985153752231,0.6209845995047826,25.107905723786168,67.36196021277098,26.6994440278808,1,19680.754932059474,84.4967891383314,1,23,1
90.5387239596723,0.5936910953918255,21.266738914871933,61.07633518222398,30.278652605798083,1,22967.009701505987,64.10464629636141,1,7,1
60.169824172315565,0.6990073159072554,23.12359433731606,61.80136676316684,36.03295097608125,1,20418.81932449171,0.0,0,7,1
76.25409374851125,0.5184532721667451,29.623486794635514,83.73314148693065,25.03839439368071,2,23380.498188814396,0.0,0,6,0
76.03290414921844,0.7824095410122381,30.83800750070439,65.74716666804524,8.036215908216708,1,14618.622208325814,72.22486701055887,1,15,1
69.67952117003145,0.6423275189095659,30.89902223079936,92.3038731459316,15.693257042086891,2,23296.67534976738,97.27841762449347,1,19,1
94.49151031012009,0.8535805162416492,35.2898695661354,92.79885725178384,14.652580459494832,1,25809.95259032377,0.0,0,22,1
69.59259005104022,0.445240335703142,26.646726642953098,56.549274431350305,13.44708612803974,2,23654.846017718373,59.41365647713319,1,21,1
90.47484062980138,0.43046405303098184,32.066533257845286,56.1433251296443,19.929225518943344,3,19949.25491894622,63.46759149196586,1,21,0
89.22144639921979,0.6795065939573138,25.813026755642092,84.69927587218207,11.231556534149613,2,18124.32457727076,95.97974939638036,1,21,0
61.38928923678293,0.49640119627551654,25.605321793961426,41.918501258926426,11.244896888347135,1,15263.149224125544,73.26399098979014,1,14,0
58.407933518545974,0.28913385345354,22.073311501365144,40.0775365794289,43.99801112679833,1,19163.858094939238,50.833090371141516,1,20,0
69.37467847990213,0.24626965398254563,13.274055421605762,53.80283987716984,12.62323633916116,1,7677.823606656847,0.0,0,16,0
56.20609266803231,0.5889531434273617,24.48126288354223,61.10173338653934,27.926787476361916,1,11412.551385293165,0.0,0,5,0
71.3211639841391,0.4677779353382476,27.62546298895461,56.60982466328074,29.055926484048094,3,18277.030557294544,54.17273797593033,1,3,1
42.205986788552934,0.05757043083215552,18.761315073056473,47.72689687217694,16.02341078843034,1,4000.0,52.95315921058326,1,5,1
94.14980906526198,0.6849789889277523,20.087318249666108,73.55639158768221,11.606678700531168,1,20021.330392209602,81.42911071284726,1,10,1
73.08121496311152,0.5345213016941897,26.169527749078853,56.16463490355484,6.21554292299098,2,12082.981432140508,47.001137869022955,1,13,1
64.77826482359453,0.3887598073201358,25.783305137954294,90.15785664024688,2.6179541132145516,1,23930.044878435885,81.31025720249588,1,16,0
59.4977282128094,0.22371646644817578,26.60911995428109,51.54651517919601,20.973027014860115,2,8257.069926170909,46.17507651385956,1,13,0
49.86809987283541,0.5856892088977061,21.94003166723464,59.479979960457094,18.003203554907824,1,13585.850853731288,64.9494094702998,1,10,1
66.36264819629746,0.5397278326705605,21.31283206161462,72.86451920198924,23.232176264898293,0,18616.89402542989,0.0,0,18,1
85.15888370553553,0.6459264323328966,26.431984800886784,77.16526330510246,8.908664499365063,2,15246.167922419396,82.40319245105479,1,21,1
82.63531241563285,0.4917488295848791,22.430880295618337,68.80597471636655,46.983883725149695,1,20561.451219314455,84.86991298141643,1,7,0
73.59309487761064,0.29097006834622074,20.385048124266103,45.8219985150772,19.189876716867783,3,11668.216473707178,60.08531151903418,1,8,1
82.43089902951925,0.44517082939629465,24.98025552522583,85.91806178223369,12.246451775200356,1,7931.638173304878,85.1371874257489,1,22,1
49.517688649929745,0.0,15.954321528010368,26.031767729199125,1.3118121118595614,0,4000.0,0.0,0,23,0
89.2439324719528,0.24692739471343,31.61399355203285,74.26021740306656,9.780863450249475,1,23460.67860851282,77.18613589236757,1,9,0
51.20644675140752,0.6113351643194602,27.97680490258751,43.74248376838918,24.019842677020847,1,4000.0,50.88479313834232,1,13,0
75.15839687687259,0.4576863615697783,32.339931821538286,61.3660657175484,35.403924050840445,2,15444.486707931866,67.69838591353744,1,15,0
84.40359054457299,0.7118469860320935,16.38755958473687,65.26038857478714,13.814699106530195,1,19745.521399741203,0.0,0,16,1
80.10675347370987,0.8019925708317162,29.6616910182262,66.56075871659733,39.349579528268414,2,28534.21345043829,93.75887391134746,1,21,1
59.611608673203904,0.27656834169629196,16.08246626835256,22.315035671442537,5.7815918522412275,3,4000.0,44.87025736787529,1,5,0
59.29879685213183,0.4183966928171981,23.658302763951607,64.407827945008,18.40725455913492,1,11845.89075138019,0.0,0,13,0
71.96074679021193,0.6612914806255631,23.150799363708227,79.72873140684042,18.792065845502332,2,28677.707228955987,76.62525679643848,1,7,1
69.76609588299993,0.9103564719670671,31.064884742397094,67.72814773052232,21.09476112536683,1,21732.548829532563,80.29150518563964,1,18,0
56.17651773228782,0.5497108830930344,28.827793576235646,55.46543625668099,15.313093923392929,2,22269.236233570588,0.0,0,15,1
55.450649600373616,0.0,10.395178243292323,43.63882497090766,17.67145548818424,1,4000.0,35.34903832987589,1,18,0
77.17029306309819,0.5148234326751535,26.594146583161812,87.37419493608739,5.651012119448103,2,16610.63157981378,92.00763808733632,1,22,1
84.60636260571378,0.5640807194414506,28.128781169484263,79.43352944469645,33.12220386135347,1,31436.549209358313,72.50553931329219,1,19,1
84.42876699121574,0.49439375636513283,29.491219552383,79.32731891059987,26.037680408353427,0,21525.619931038647,71.81083150379135,1,20,1
71.60783895502473,0.3530569689542848,26.68573381025397,69.80471476000999,17.159786284014793,1,21875.665043963723,0.0,0,20,0
80.15195994789552,0.48555207282524865,32.50918114095788,75.7260499972944,26.465203935977684,1,25023.52139425284,0.0,0,16,0
76.16057295649621,0.6934405975523137,31.38132841027424,76.48690495023848,33.84383144547193,2,30907.89093013803,86.25507507517044,1,11,1
84.19348601622059,0.6846470947198132,25.751662550909778,53.59592880222024,20.874643764253168,1,16683.92344577553,0.0,0,10,0
66.73311989673316,0.3357618168067561,29.426476064062964,46.43169102062402,50.362652459112,3,15127.086985677495,53.5146527914835,1,10,1
66.431886561382,0.6447409518604472,29.14456034044864,91.55313479257691,22.135968921392127,1,15535.55752427291,96.3218721875363,1,15,1
61.7144895710644,0.5331989385759062,21.966670366069266,56.557620720936825,6.5136067441648136,1,13298.157301702977,0.0,0,19,1
83.52280066411353,0.6022798466710316,20.000748427087963,65.65547689399054,16.521235523220113,1,4000.0,73.10283200447887,1,10,1
44.120270963245034,0.0,18.70242188675038,43.10823903457742,27.1884311349791,1,14764.47834568207,44.564551917991565,1,15,0
68.3012233418602,0.3082920030055491,31.56849478804636,72.63424255259503,33.8660329088358,2,27319.627704189494,64.04950623102417,1,11,1
80.59290489842441,0.44477092760961867,30.51436514631781,81.02932055292868,15.56124988500673,0,22550.97188270684,0.0,0,15,1
82.60745237196346,0.8539124045742729,37.061118291308105,78.54010198465382,6.046130231227649,2,15866.573692374013,78.0679027238411,1,20,1
82.62645316212958,0.5241963661859639,28.852974407896433,84.06433352625818,11.405129396756458,0,20975.739394099466,63.044425398809935,1,11,0
72.91883305537452,0.3145551981928171,25.840993066305426,53.80693494698266,3.7703603795589054,1,5016.872015245381,83.43262089538935,1,11,0
73.62620263256117,0.5024419770035876,15.437028579528008,62.77977190662413,23.778337964505436,0,8259.76552468836,69.08902447800023,1,7,1
89.47394208722498,0.9864549051242261,25.57420809154472,59.833669766751534,9.678835046832909,2,31268.407635080293,75.99306953509355,1,13,0
78.22627914645156,0.5263468334058391,28.602062879485338,59.37984677495934,7.478392033797269,1,7202.744288544163,0.0,0,12,0
100.0,0.6216771857449884,26.459068759816695,74.31485193532812,25.435342267609183,3,29547.256167674248,74.9150020735958,1,6,1
58.01988146994243,0.5413597871756248,18.981850663256694,63.446721419712745,38.82057202604304,1,26294.84609061686,0.0,0,23,0
72.67167864411877,0.4328637309193861,16.963132117746564,52.08863613828519,7.44954246786234,0,13082.59231086399,73.00176310957883,1,21,0
61.21708111263098,0.4479871437760264,31.002295025386445,66.98554956464767,15.638695590672395,2,15401.088983698308,58.9990698296434,1,9,1
47.26146978219799,0.2863301629094642,22.17090203458079,54.70336490815372,11.794445141865655,2,13831.517784274503,55.577176674614385,1,22,1
40.8058295014186,0.34371356844103984,16.03563467584616,47.77913365448846,34.9322886480629,2,4000.0,51.75260136582429,1,8,1
78.05525271193181,0.1640663743651229,19.405911678182957,62.58868596911109,12.899862966328866,1,14818.093986375765,72.52551313924143,1,11,0
84.10227666665483,0.5990276520866047,20.20165118338174,71.75763017166234,5.521108965476155,2,25760.509218460953,68.35909846911457,1,5,1
63.74653946516796,0.34666325123974184,27.738677676704352,71.23818947539752,13.388383188551524,1,18498.02522422857,91.622812122848,1,15,0
67.22498717541207,0.7698540810628951,22.0612357289515,92.31296939138525,30.095233535856778,3,19776.85293583913,65.92951043913106,1,13,1
55.52448534204779,0.4351710731855045,28.60886491366248,39.5842039053354,11.243456158242603,1,11056.762667982686,0.0,0,8,0
64.21903421791404,0.5404684440522093,22.559842544485388,65.12140736803333,8.15672835767029,2,9887.132225945143,66.17505324314975,1,9,0
61.79320037448444,0.7512689626591844,21.119594668340397,59.359179795547774,12.445889930466464,1,8075.129217526554,52.62079353127936,1,22,0
60.347974106036844,0.9037755866973332,14.145518129013274,58.70508161878585,5.691541696018258,2,21452.356050596623,77.8216236260159,1,17,1
54.955448616790534,0.2780213659117841,22.620710946189,51.79890337566278,11.782187990461262,2,5095.001768513701,47.21333734685662,1,6,0
64.08995740410307,0.36454894279065286,27.2166264470278,69.99897561216133,8.700946124485444,2,25756.73339555288,57.09996726137783,1,5,1
68.69625428208877,0.5402862935167613,22.690564643742192,61.07287351968532,56.45499018834302,1,19704.164466544582,0.0,0,4,1
82.91153355723964,0.7491536642471457,21.174856205302255,74.04394224515136,1.7685385424541704,1,21474.29212507738,0.0,0,8,1
64.69680471083593,0.17943310654104044,27.785610865471803,73.60296643833865,6.487331218727497,2,26848.00035772368,79.64554683057844,1,18,1
84.77523132004893,0.6088494801626205,24.06469858792947,83.11774481411338,8.151298141743151,2,22933.52096908844,0.0,0,4,1
70.44945159157425,0.34322603211276304,26.632706589432818,85.32857503594575,5.72851218611365,2,6861.81095966831,71.05639054134816,1,8,0
59.5061455231403,0.5585366632510755,23.00296668012512,72.43652870958766,18.539451296436663,1,14031.081551516418,0.0,0,3,0
73.57017864446293,0.6389496415234622,34.497227752371394,63.15028036233252,7.3311266362130345,1,7581.968897435616,0.0,0,16,1
70.80491290779283,0.47219474521315274,26.46836754896475,75.08877124075246,3.3511584495990787,1,13332.974172292896,0.0,0,20,0
61.87737128400993,0.29775344324733394,19.125823549201815,63.38271780295764,14.598277150045726,2,8238.130628317918,0.0,0,14,0
36.43830063522567,0.1914298392343109,25.530643730051,52.007181033011605,10.722369276528081,1,9042.845589491972,0.0,0,22,0
57.70216338346043,0.682969504637378,19.206248476088756,60.48016287614437,7.642794456365274,1,21791.131216682115,54.483416387530845,1,17,1
74.37923425966392,0.25981011912584073,24.508561769897135,87.62581281718931,34.3423941706346,2,33466.03192474367,88.6046947258508,1,19,0
89.60244055743175,1.0,30.782022428085618,88.3163458979734,18.998434230844087,1,12068.31053378015,0.0,0,9,1
81.50918442798593,0.6615576547943529,23.680529295328007,50.85887218801258,17.47549158102269,2,4000.0,0.0,0,21,1
50.266871825397445,0.21241393507114698,16.798787549805095,40.33612448516471,19.306910572345256,1,11136.296850375853,60.52718784860076,1,16,0
71.53559140696599,0.7331192613392528,28.779832620378425,77.739649418707,18.59328831372662,1,19988.04298534686,0.0,0,4,1
69.54753580518376,0.49084116578413506,19.207896002946654,69.4533421925372,11.173146828038409,1,8527.961042129455,76.62253009616813,1,4,1
53.92051540214241,0.2700762466158947,19.958859535633565,45.588721562536826,7.40044187625883,1,8998.105488181096,56.991235945589644,1,21,0
38.72329018214264,0.0,17.66763175072593,15.19234118078646,14.845109552864328,2,4272.1418547718395,0.0,0,8,0
68.37604768318258,0.2523447887770187,18.109768076867283,48.7327657268476,11.007132321617409,0,10410.554751857358,56.29877884286912,1,12,1
75.57279228599135,0.534489563025763,20.61116239892788,58.019819633307534,1.7366369992345985,1,20462.513124590732,69.96160279760558,1,18,1
60.47802260123445,0.19471073612450165,10.545047243389545,29.914442244996685,5.262512300121579,0,17220.580239868945,45.40571251761148,1,19,0
78.2965353975354,0.6104979036603283,28.07571909927533,85.62290783595061,9.90166369511548,2,18030.554328111757,0.0,0,3,1
72.1164021357303,0.31508326836815675,22.56229652261424,56.290773669388415,25.81803979072104,2,22787.903649810003,52.63003722435619,1,15,0
67.36880574409633,0.7929035867832914,31.037205834456536,59.07114008633708,14.894660776310394,0,22287.621657407057,77.36904128256798,1,22,0
98.91770799774342,1.0,30.120467866258934,100.0,6.265194288287957,1,25680.986728117423,0.0,0,10,1
69.46203875691484,0.40423279368247966,30.3523838983571,61.680822539346636,4.830280214336444,1,4000.0,64.60077174159352,1,14,0
51.5634460044442,0.6758130191613843,16.653444858377043,58.18582118846306,29.718596575235626,2,9961.031648354521,70.85042928584468,1,8,1
79.05892490891594,0.5429311241979781,17.72121684025959,67.35245042698277,11.594959677685365,0,13418.994941522484,67.93922692840897,1,18,0
83.43232734082486,0.765343595592264,27.007043418513952,89.34145190924482,0.2374949587087631,1,20141.31966459736,60.80700454240297,1,5,1
57.5809439452066,0.7223939830228645,27.635255126762505,75.97502578737206,12.196548339720687,2,10493.579889412082,0.0,0,13,1
65.97137893140916,0.13187377264145525,17.989336566398574,42.187920220254796,22.042484803301512,1,20442.675148751303,43.71529482016793,1,11,1
62.63866644162186,0.5219959061464877,19.766541219794494,55.31457442772464,4.683970877792935,2,22401.12799199187,0.0,0,16,1
69.90042094245062,0.38920098801159325,20.99801316412089,63.480538769295805,14.04328411457638,1,16792.32513406839,58.05097709886592,1,13,1
67.21460296371983,0.7474501346544347,31.152070581423082,64.80315120311053,15.076518030896196,3,18754.04447409254,72.22252000164293,1,23,0
81.0607380314583,0.6327797914828421,23.47986300421012,100.0,4.968082686992891,0,27057.72915480404,85.47512521825155,1,23,1
77.6201983951863,0.6987310053066011,23.852342563587747,78.19628355031982,31.585392627696063,0,24196.42782563535,0.0,0,8,1
61.85522929763867,0.3042142482926514,23.760712175464857,71.51188019114633,15.2761080572659,1,16996.311358253333,0.0,0,3,1
75.15130597480362,1.0,31.733596541993403,100.0,9.859430317865064,1,20197.552086435513,100.0,1,13,1
79.1978872636448,0.613618929294494,26.5654138142534,54.30386842111932,11.657762258447084,2,22653.978604489213,97.71114589843936,1,15,0
53.47576042999709,0.1745325440508836,22.085848907923232,64.50068102429654,4.073810617036066,1,13988.460338974657,0.0,0,18,0
100.0,0.9654579996075807,31.99189409433291,99.32438028671916,3.9006123864448923,1,13448.199263846158,75.77041913943346,1,14,1
64.9681328360034,0.7409826180121061,11.530803181200145,88.90373729674212,9.105648516418382,2,15122.90675792883,0.0,0,15,0
35.224451897837476,0.221925930741214,17.23191976814802,21.32707971439205,9.591035897399706,1,9988.227323060048,29.08566457057414,1,3,0
55.91492078549052,0.22937015972502303,10.201121362987351,44.8301218120684,11.049179150198261,2,4000.0,54.17218213813474,1,19,0
76.86276934568866,0.4934228591873463,35.383056263747406,83.5090468563468,33.497346336647134,2,27953.950140408342,100.0,1,9,1
48.51764646970212,0.10992389541823797,23.249801326227722,50.084407994093176,21.202048639852396,0,10369.63256790049,55.55896769436153,1,11,1
90.3914580484315,0.507779547675866,23.047673641856093,89.93591492239533,2.1152336819057784,2,32142.00545164584,0.0,0,11,1
69.96500599192709,0.6813797261879156,21.243142766582103,69.79306787617578,29.26188929740065,2,23777.126225176537,0.0,0,4,1
74.65688203496981,0.7837465067093066,21.141682464994414,83.49763235670916,9.045506905561245,2,19486.18180020249,0.0,0,13,1
55.6970259748314,0.2941916644542206,11.229580753177242,60.07980762805179,22.672674846905412,0,19754.896770517935,65.45924736198651,1,11,0
83.77550951676584,0.7610609343097875,16.570094567766887,67.69217760554692,9.66706542382706,1,18948.437447263008,0.0,0,7,0
70.85139155755509,0.49840676471557377,24.94970160832984,74.28100260614647,14.544350354586703,3,8785.498349828942,67.62381162472234,1,8,0
74.48238190113548,0.4029448235953625,30.8844095685979,59.2439387658331,4.395068104392846,2,14838.685362616832,71.10980378430554,1,3,0
61.102675854513805,0.4072336666401768,17.803683803305052,47.76310153925219,17.05896500250471,1,4000.0,56.625065530300056,1,21,1
83.0326368786137,0.5386325249561749,24.075585127128733,55.96683148175811,24.51879926935652,1,17903.296947645777,0.0,0,9,0
46.311164049719295,0.0,15.548927707353918,38.303897638209136,2.6353176043040736,2,8692.533831637129,40.81958721250132,1,21,0
78.39626570752883,0.5815539625504356,29.79450396508705,69.68607664847443,24.785649188679525,2,14718.506215198173,81.19816551999338,1,20,1
63.497792599282825,0.3172831762391617,26.590985114139734,67.62515302164029,7.373078372083263,3,16110.77611444701,69.69788170443205,1,12,0
71.22915163295157,0.30269752550583295,24.39258952425826,61.10267157146204,40.86161727940737,3,31595.79324761051,66.99796910255303,1,19,0
41.32642880622566,0.007706772824786504,23.149280279814516,25.553082598549597,22.970160849807115,1,4395.633430443622,0.0,0,7,1
49.95475990367785,0.3128532761597132,33.62279888735823,57.1110543712133,20.22048718783391,2,7508.068269818733,0.0,0,6,1
66.45710151476086,0.21551238728356525,22.482701420942007,51.45510192330351,11.712493429440984,0,21052.53585663659,62.956035880813346,1,21,1
89.82247504767668,0.6067492732159941,29.021034712291772,65.77227156465786,63.254182222968694,0,28211.213240310928,0.0,0,16,0
55.12457082801603,0.3676538363315531,26.17156718939055,58.67424524014442,9.093954021803833,0,12114.552722544195,0.0,0,17,0
90.06108897891605,0.9842147584134252,25.644011262902097,100.0,5.380997956032524,3,28927.314060702327,100.0,1,22,1
63.53303926938416,0.4273065470638243,18.21006212194681,65.28952119918893,7.6049029254802525,1,15790.95141557113,74.8400555824064,1,3,0
46.42677406426152,0.4527366816697502,15.952013485102047,45.10554023885217,27.650859286657024,1,10183.351744617661,55.74916165574073,1,6,0
78.43158983692264,0.590190306817364,16.43945038722334,55.90039374868402,14.333007592821092,1,9220.71132870212,0.0,0,23,1
59.267441165165145,0.12083792820548314,23.147157619780238,47.42093089206634,12.758865852084444,1,23600.670610573266,71.23899091790649,1,5,0
